シーズン,集計基準日,打者名,打者球団,投手名,投手球団,対戦打席,対戦打数,安打,本塁打,四球,三振,打率,出塁率,長打率,OPS,サンプル不足フラグ,データの説明
2026,2026-08-16,蛭間 拓哉,西武,荘司 康誠,楽天,5,5,2,0,0,2,0.4,0.4,0.8,1.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蛭間 拓哉,西武,髙島 泰都,オリックス,5,5,5,0,0,0,1.0,1.0,1.4,2.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,井上 温大,巨人,11,10,2,0,1,4,0.2,0.2727,0.3,0.5727,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,才木 浩人,阪神,9,9,2,0,0,3,0.2222,0.2222,0.2222,0.4444,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,竹丸 和幸,巨人,9,8,3,0,1,1,0.375,0.4444,0.5,0.9444,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,金丸 夢斗,中日,9,7,2,0,1,1,0.2857,0.375,0.2857,0.6607,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,松本 健吾,ヤクルト,8,8,2,0,0,2,0.25,0.25,0.25,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,大竹 耕太郎,阪神,7,7,2,0,0,0,0.2857,0.2857,0.2857,0.5714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,村上 頌樹,阪神,7,7,2,0,0,0,0.2857,0.2857,0.2857,0.5714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,髙橋 遥人,阪神,7,7,1,0,0,2,0.1429,0.1429,0.1429,0.2858,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,ターノック,広島,6,6,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,奥川 恭伸,ヤクルト,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,床田 寛樹,広島,6,6,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,櫻井 頼之介,中日,6,5,1,0,1,2,0.2,0.3333,0.2,0.5333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,高梨 裕稔,ヤクルト,6,6,2,1,0,0,0.3333,0.3333,0.8333,1.1666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,ハワード,巨人,5,5,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,中西 聖輝,中日,5,5,1,0,0,0,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,度会 隆輝,DeNA,小川 泰弘,ヤクルト,5,3,2,0,2,0,0.6667,0.8,1.0,1.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,隅田 知一郎,西武,10,10,3,0,0,2,0.3,0.3,0.4,0.7,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,渡邉 勇太朗,西武,7,6,0,0,1,1,0.0,0.1429,0.0,0.1429,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,ジェリー,オリックス,6,6,4,0,0,0,0.6667,0.6667,1.0,1.6667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,早川 隆久,楽天,6,6,1,0,0,2,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,武内 夏暉,西武,6,6,3,0,0,1,0.5,0.5,0.6667,1.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,上沢 直之,ソフトバンク,5,5,2,0,0,2,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,曽谷 龍平,オリックス,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,瀧中 瞭太,楽天,5,5,1,0,0,0,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,奈良間 大己,日本ハム,片山 楽生,オリックス,5,3,1,0,1,1,0.3333,0.4,0.3333,0.7333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,平良 海馬,西武,8,7,4,0,1,2,0.5714,0.625,0.7143,1.3393,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,寺西 成騎,オリックス,6,5,1,0,1,0,0.2,0.3333,0.2,0.5333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,渡邉 勇太朗,西武,6,6,1,0,0,2,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,達 孝太,日本ハム,6,5,0,0,1,2,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,ジェリー,オリックス,5,5,2,1,0,2,0.4,0.4,1.2,1.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,上田 希由翔,ロッテ,上沢 直之,ソフトバンク,5,5,3,0,0,0,0.6,0.6,0.6,1.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,宗山 塁,楽天,九里 亜蓮,オリックス,9,9,3,2,0,0,0.3333,0.3333,1.0,1.3333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,宗山 塁,楽天,エスピノーザ,オリックス,6,6,3,0,0,1,0.5,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,宗山 塁,楽天,大津 亮介,ソフトバンク,6,5,2,0,1,0,0.4,0.5,0.6,1.1,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,宗山 塁,楽天,上茶谷 大河,ソフトバンク,5,5,2,1,0,1,0.4,0.4,1.0,1.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,宗山 塁,楽天,加藤 貴之,日本ハム,5,5,2,0,0,0,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,ジャクソン,ロッテ,15,13,2,0,1,3,0.1538,0.2667,0.2308,0.4975,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,荘司 康誠,楽天,14,12,3,1,2,3,0.25,0.3571,0.5,0.8571,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,隅田 知一郎,西武,14,13,4,0,0,3,0.3077,0.3077,0.6923,1.0,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,渡邉 勇太朗,西武,13,13,3,1,0,3,0.2308,0.2308,0.5385,0.7693,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,上沢 直之,ソフトバンク,11,10,4,0,1,1,0.4,0.4545,0.4,0.8545,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,平良 海馬,西武,11,9,4,0,0,2,0.4444,0.5,0.4444,0.9444,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,スチュワート・ジュニア,ソフトバンク,9,8,3,0,1,1,0.375,0.4444,0.625,1.0694,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,前田 健太,楽天,9,7,1,0,1,0,0.1429,0.2222,0.1429,0.3651,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,河村 説人,ロッテ,9,7,2,0,1,0,0.2857,0.375,0.5714,0.9464,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,ジェリー,オリックス,8,8,1,0,0,1,0.125,0.125,0.125,0.25,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,曽谷 龍平,オリックス,8,7,3,0,1,2,0.4286,0.5,0.5714,1.0714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,エスピノーザ,オリックス,7,7,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,上茶谷 大河,ソフトバンク,7,7,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,九里 亜蓮,オリックス,7,7,1,0,0,1,0.1429,0.1429,0.1429,0.2858,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,松本 晴,ソフトバンク,7,5,1,0,1,4,0.2,0.2857,0.2,0.4857,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,ワイナンス,西武,6,4,0,0,0,0,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,古謝 樹,楽天,6,4,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,寺西 成騎,オリックス,6,6,4,0,0,0,0.6667,0.6667,1.1667,1.8334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,西野 勇士,ロッテ,6,6,1,0,0,0,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,髙島 泰都,オリックス,6,6,2,0,0,1,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,髙橋 光成,西武,6,5,2,1,1,1,0.4,0.5,1.0,1.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,入山 海斗,オリックス,5,5,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,前田 悠伍,ソフトバンク,5,5,2,0,0,1,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,大津 亮介,ソフトバンク,5,5,1,0,0,2,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,木村 優人,ロッテ,5,4,1,0,0,1,0.25,0.2,0.25,0.45,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,水野 達稀,日本ハム,瀧中 瞭太,楽天,5,5,2,0,0,0,0.4,0.4,0.6,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,ジャクソン,ロッテ,14,13,6,2,1,3,0.4615,0.5,1.0,1.5,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,上沢 直之,ソフトバンク,13,12,1,0,1,3,0.0833,0.1538,0.0833,0.2371,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,渡邉 勇太朗,西武,13,11,3,0,1,3,0.2727,0.3077,0.2727,0.5804,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,隅田 知一郎,西武,13,12,3,1,1,3,0.25,0.3077,0.5833,0.891,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,平良 海馬,西武,12,12,5,0,0,2,0.4167,0.4167,0.5,0.9167,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,スチュワート・ジュニア,ソフトバンク,11,9,2,1,2,2,0.2222,0.3636,0.5556,0.9192,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,荘司 康誠,楽天,11,10,4,0,1,1,0.4,0.4545,0.4,0.8545,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,上茶谷 大河,ソフトバンク,10,10,4,2,0,5,0.4,0.4,1.0,1.4,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,九里 亜蓮,オリックス,10,9,5,0,1,2,0.5556,0.6,0.6667,1.2667,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,前田 健太,楽天,9,8,1,0,1,3,0.125,0.2222,0.125,0.3472,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,古謝 樹,楽天,9,9,2,0,0,1,0.2222,0.2222,0.3333,0.5555,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,瀧中 瞭太,楽天,9,9,1,0,0,0,0.1111,0.1111,0.1111,0.2222,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,髙橋 光成,西武,9,8,3,1,1,0,0.375,0.4444,0.75,1.1944,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,ジェリー,オリックス,8,8,2,0,0,1,0.25,0.25,0.375,0.625,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,曽谷 龍平,オリックス,8,7,2,0,1,3,0.2857,0.375,0.2857,0.6607,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,河村 説人,ロッテ,8,6,4,1,1,0,0.6667,0.625,1.1667,1.7917,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,髙島 泰都,オリックス,8,8,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,松本 晴,ソフトバンク,7,6,3,0,0,1,0.5,0.5714,0.5,1.0714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,ワイナンス,西武,6,6,3,0,0,0,0.5,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,加治屋 蓮,楽天,6,6,1,0,0,3,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,早川 隆久,楽天,6,5,0,0,1,2,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,杉山 一樹,ソフトバンク,6,6,1,0,0,2,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,武内 夏暉,西武,6,4,1,0,2,2,0.25,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,片山 楽生,オリックス,6,6,1,0,0,0,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,エスピノーザ,オリックス,5,5,3,1,0,0,0.6,0.6,1.4,2.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,前田 悠伍,ソフトバンク,5,4,1,0,1,0,0.25,0.4,0.25,0.65,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,大津 亮介,ソフトバンク,5,5,3,1,0,0,0.6,0.6,1.2,1.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,寺西 成騎,オリックス,5,4,0,0,1,4,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,木村 優人,ロッテ,5,5,2,1,0,0,0.4,0.4,1.2,1.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,レイエス,日本ハム,甲斐野 央,西武,5,5,1,1,0,2,0.2,0.2,0.8,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,井上 温大,巨人,石田 裕太郎,DeNA,7,6,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,岡本 駿,広島,12,11,2,0,1,2,0.1818,0.25,0.3636,0.6136,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,才木 浩人,阪神,12,12,5,1,0,2,0.4167,0.4167,0.8333,1.25,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,髙橋 宏斗,中日,12,12,3,0,0,2,0.25,0.25,0.25,0.5,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,柳 裕也,中日,11,11,2,0,0,0,0.1818,0.1818,0.1818,0.3636,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,マタ,巨人,9,7,4,0,2,0,0.5714,0.6667,0.7143,1.381,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,栗林 良吏,広島,8,7,3,0,1,1,0.4286,0.5,0.5714,1.0714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,森下 暢仁,広島,7,7,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,石田 裕太郎,DeNA,7,6,2,0,1,1,0.3333,0.4286,0.3333,0.7619,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,下村 海翔,阪神,6,5,3,0,1,0,0.6,0.6667,0.6,1.2667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,井上 温大,巨人,6,6,2,0,0,2,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,伊藤 将司,阪神,6,6,2,0,0,1,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,大野 雄大,中日,6,6,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,尾形 崇斗,DeNA,6,5,2,0,1,1,0.4,0.5,0.4,0.9,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,戸郷 翔征,巨人,6,6,3,0,0,0,0.5,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,片山 皓心,DeNA,6,4,1,1,2,0,0.25,0.5,1.0,1.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,竹丸 和幸,巨人,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,金丸 夢斗,中日,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,髙 太一,広島,6,6,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,アドゥワ 誠,広島,5,5,3,1,0,1,0.6,0.6,1.2,1.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,中川 皓太,巨人,5,5,1,0,0,0,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,長岡 秀樹,ヤクルト,入江 大生,DeNA,5,4,1,0,1,1,0.25,0.4,0.5,0.9,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,森下 暢仁,広島,10,7,0,0,3,4,0.0,0.3,0.0,0.3,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,髙橋 宏斗,中日,10,9,3,0,1,4,0.3333,0.4,0.4444,0.8444,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,戸郷 翔征,巨人,9,9,2,0,0,4,0.2222,0.2222,0.3333,0.5555,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,石田 裕太郎,DeNA,8,7,2,0,1,3,0.2857,0.375,0.2857,0.6607,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,岡本 駿,広島,7,5,1,0,2,1,0.2,0.4286,0.2,0.6286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,才木 浩人,阪神,7,7,1,0,0,3,0.1429,0.1429,0.1429,0.2858,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,柳 裕也,中日,7,5,1,0,2,2,0.2,0.4286,0.2,0.6286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,入江 大生,DeNA,5,5,1,0,0,1,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,栗林 良吏,広島,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,武岡 龍世,ヤクルト,赤星 優志,巨人,5,4,0,0,1,3,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,金丸 夢斗,中日,12,9,2,0,1,0,0.2222,0.4167,0.3333,0.75,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,床田 寛樹,広島,11,10,3,0,1,1,0.3,0.3636,0.5,0.8636,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,マラー,中日,8,8,1,0,0,2,0.125,0.125,0.125,0.25,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,村上 頌樹,阪神,7,6,0,0,0,4,0.0,0.1429,0.0,0.1429,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,大竹 耕太郎,阪神,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,竹丸 和幸,巨人,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-16,蝦名 達夫,DeNA,高梨 裕稔,ヤクルト,6,5,1,0,1,2,0.2,0.3333,0.2,0.5333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
